symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
ADANIPORTS.NS,2026-09-11,1764.5999755859375,1704.808329264323,1703.45554945204,1739.03599609375,1657.785509440104,1608.996088256836,1724.8310939855094,1286.5777387006826,1891.0999755859375,True,True,True,True,True,True,True,True,True,27.567260131930205,noise,76.87036246595305,False,True,False,False,,Transport Infrastructure,Port & Port services,81.25922282341368,True,True,,,,,No Band
AUROPHARMA.NS,2026-09-11,1679.800048828125,1665.2750142415364,1624.8805609809028,1608.2080029296876,1449.2073331705728,1384.8549975585938,1667.94273287876,1036.0,1717.0,True,True,True,True,True,True,True,True,False,60.9157974463111,noise,53.14215114433717,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,90.80177078209543,True,True,,,,,No Band
BAFNAPH.NS,2026-09-11,301.45001220703125,299.1791712443034,272.56139034695093,256.8960012817383,176.12646692911784,167.17340003967286,298.0556599130029,94.7699966430664,318.5,True,True,True,True,True,True,True,True,False,204.37198043257524,noise,55.58790254247318,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.86866699458928,True,True,,,,,5
BLUSPRING.NS,2026-09-11,131.47999572753906,131.0633341471354,121.25750011867947,118.42560028076171,86.20400024414063,80.9480001449585,131.22331563669883,43.97999954223633,139.8000030517578,True,True,True,True,True,True,True,True,False,64.0628858608678,noise,62.35618608006901,False,True,False,False,,Commercial Services & Supplies,Diversified Commercial Services,91.34284308903099,True,True,,,,,10
CAPLIPOINT.NS,2026-09-11,2754.89990234375,2685.2166544596353,2591.0861206054688,2593.7540087890625,2126.9252010091145,2060.696792602539,2718.698857586697,1497.3339696999908,2877.300048828125,True,True,True,True,True,True,True,True,False,25.416891318668622,noise,61.672898766230944,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,79.93113625184456,True,True,,,,,20
CEIGALL.NS,2026-09-11,380.3999938964844,357.3282775878906,336.89957258436414,341.9104919433594,328.25882527669273,310.6625773620606,363.369701228851,222.3163870325336,405.164930099543,True,True,True,True,True,True,True,True,False,40.9340308344393,noise,53.66947976934492,False,True,False,False,,Construction,Civil Construction,85.63698967043779,True,True,,,,,10
CONSOFINVT.NS,2026-09-11,301.5,281.90440877278644,282.8806330362956,276.87896484375,242.34355255126954,223.1600570678711,290.23834218973946,151.2637974296401,318.4500850081756,True,True,True,True,True,True,True,True,False,55.29623471292315,dry,11.360990494552851,False,True,False,False,,Finance,Non Banking Financial Company (NBFC),89.42449581898671,True,True,,,,,5
CRAFTSMAN.NS,2026-09-11,11669.0,11279.625,10570.5,10192.831640625,8784.160764973958,8419.303510742187,11400.672642487933,6316.2925601072975,11999.0,True,True,True,True,True,True,True,True,False,70.88254579334736,noise,92.60219288040345,False,True,False,False,,Auto Components,Auto Components & Equipments,92.27742252828332,True,True,,,,,20
CNL.NS,2026-09-11,1116.9000244140625,1200.2416687011719,1144.8930562337239,1067.6479992675781,786.9530008951823,768.666999206543,1170.1292959025623,525.0,1328.0,True,True,True,True,True,True,True,False,False,78.41011505656503,dry,11.671043876771572,False,True,False,False,,Commercial Services & Supplies,Trading & Distributors,93.40875553369405,True,True,,,,,20
LALPATHLAB.NS,2026-09-11,1909.0,1918.3749898274739,1896.3138495551216,1839.0624145507813,1600.0983170572918,1557.6747509765626,1912.5873459575628,1266.1614521067843,1988.9000244140625,True,True,True,True,True,True,True,False,False,19.60386286478215,noise,64.68868276563651,False,True,False,False,,Healthcare Services,Healthcare Service Provider,77.07820954254797,True,True,,,,,20
EDELWEISS.NS,2026-09-11,132.42999267578125,130.1472250620524,122.83725632561578,121.66553924560547,116.54910329182943,113.92594947814942,131.49596871697972,96.92496747850444,139.35435997550803,True,True,True,True,True,True,True,True,False,18.578487065190874,red,178.94330669444184,False,True,False,False,,Finance,Holding Company,76.53713723561239,True,True,,,,,20
EIMCOELECO.NS,2026-09-11,2325.5,2235.6499837239585,2033.500003390842,1977.6100048828125,1730.5408276367189,1696.177250366211,2246.9271816142873,1401.8188379398755,2373.76648551747,True,True,True,True,True,True,True,True,False,15.896546561426828,noise,53.36651527121544,False,True,True,False,,Industrial Manufacturing,Industrial Products,75.0122970978849,True,True,,,,,20
EMIL.NS,2026-09-11,188.3800048828125,181.03333536783853,168.32333458794488,158.30360107421876,124.30400034586589,118.9467002105713,183.31421570302916,84.9000015258789,196.74000549316406,True,True,True,True,True,True,True,True,False,27.034873161888974,noise,33.3165473282878,False,True,False,False,,Retailing,Diversified Retail,80.81652729955731,True,True,,,,,20
ENTERO.NS,2026-09-11,1815.4000244140625,1819.7333475748699,1509.9916687011719,1426.2060009765626,1249.96400390625,1207.951003112793,1794.3908330080174,944.0,1920.0,True,True,True,True,True,True,True,True,False,51.82738969210756,noise,38.752857175919665,False,True,False,False,,Retailing,Pharmacy Retail,88.63748155435317,True,True,,,,,20
GLOBAL.NS,2026-09-11,126.91000366210938,117.10416603088379,108.43833308749728,106.44930847167969,103.08845947265625,98.75586002349854,119.92160720640857,54.66141601481325,129.39999389648438,True,True,True,True,True,True,True,True,False,99.70855934491105,green,182.31067458457977,False,True,True,False,,Other Consumer Services,Education,95.5730447614363,True,True,645.99,1.19,93634.0,0.184,20
EBGNG.NS,2026-09-11,679.6500244140625,638.4291636149088,590.3416680230034,589.94,475.22733337402343,429.8987499237061,647.8619043519161,239.0,704.9000244140625,True,True,True,True,True,True,True,True,False,96.77186926000702,noise,75.19085327971644,False,True,True,False,,IT - Hardware,Computers Hardware & Equipments,95.32710280373831,True,True,7748.79,56.2,826936.0,0.7253,10
HONASA.NS,2026-09-11,471.1499938964844,473.9791615804036,468.9238586425781,467.02453552246095,386.628257039388,358.9358174133301,473.4963225598761,246.8630140577539,506.64561650495574,True,True,True,True,True,True,True,False,False,56.28263850956425,noise,49.25236219689817,False,True,False,False,,Personal Products,Personal Care,89.6212493851451,True,True,15360.63,73.51,1560176.0,0.4785,20
